District_Name,Soil_Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link
Kolhapur,Red,120,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,125,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,130,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,135,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,140,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,145,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,150,50,65,6.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,125,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,130,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,135,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,140,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,145,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,150,55,70,7,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,125,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,130,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,135,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,140,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,145,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,150,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,50,7,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,50,7,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,50,7,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,50,7,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,50,7,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,55,7.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,55,7.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,55,7.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,55,7.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,55,7.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,60,6,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,60,6,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,60,6,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,60,6,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,60,6,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,65,6.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,65,6.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,65,6.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,65,6.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,65,6.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,40,7,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,40,7,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,40,7,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,40,7,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,40,7,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,45,7.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,45,7.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,45,7.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,45,7.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,45,7.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,50,6,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,50,6,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,50,6,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,50,6,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,50,6,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,55,6.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,55,6.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,55,6.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,55,6.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,55,6.5,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,60,7,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,60,7,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,60,7,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,60,7,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,60,7,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,65,7.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,65,7.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,65,7.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,65,7.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,65,7.5,1000,35,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,40,6,800,25,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,45,6.5,900,30,Cotton,12:32:16 NPK,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,55,7.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,55,7.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,55,7.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,55,7.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,55,7.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,60,6,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,60,6,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,60,6,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,60,6,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,60,6,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,65,6.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,65,6.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,65,6.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,65,6.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,65,6.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,40,7,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,40,7,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,40,7,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,40,7,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,40,7,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,45,7.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,45,7.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,45,7.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,45,7.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,45,7.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,50,6,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,50,6,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,50,6,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,50,6,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,50,6,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,55,6.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,55,6.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,55,6.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,55,6.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,55,6.5,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,60,7,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,60,7,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,60,7,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,60,7,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,60,7,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,65,7.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,65,7.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,65,7.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,65,7.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,65,7.5,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,40,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,40,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,40,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,40,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,40,6,800,25,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,60,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,60,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,60,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,60,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,60,45,6.5,900,30,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,65,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,65,50,7,1000,35,Cotton,DAP,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,65,50,7,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,65,50,7,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,65,50,7,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,70,55,7.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,70,55,7.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,70,55,7.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,70,55,7.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,70,55,7.5,800,25,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,75,60,6,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,75,60,6,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,75,60,6,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,75,60,6,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,75,60,6,900,30,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,100,80,65,6.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,105,80,65,6.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,110,80,65,6.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,115,80,65,6.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Red,120,80,65,6.5,1000,35,Cotton,Magnesium Sulphate,https://www.youtube.com/live/vX-DfTU-KbE?feature=share
Kolhapur,Medium Brown,20,15,20,5.5,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,15,20,5.5,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,15,20,5.5,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20,20,25,6,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,20,25,6,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,20,25,6,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20,15,25,6.5,900,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,15,25,6.5,900,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,15,25,6.5,900,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,20,20,20,5.5,1000,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,20,20,5.5,1000,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,20,20,5.5,1000,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,20,30,6,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,20,30,6,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,20,30,6,700,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,25,35,6.5,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,25,35,6.5,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,25,35,6.5,800,30,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,30,40,5.5,900,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,30,40,5.5,900,25,Rice,Urea,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,30,40,5.5,900,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,20,35,6,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,20,35,6,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,20,35,6,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,25,40,6.5,700,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,25,40,6.5,700,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,25,40,6.5,700,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,30,30,5.5,800,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,30,30,5.5,800,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,30,30,5.5,800,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,20,40,6,900,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,20,40,6,900,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,20,40,6,900,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,25,30,6.5,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,25,30,6.5,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,35,25,30,6.5,1000,30,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,25,30,35,5.5,700,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
Kolhapur,Medium Brown,30,30,35,5.5,700,25,Rice,50:26:26 NPK,https://youtu.be/jvixDVYRMDs
