District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Soil_color,Link,Yield
Kolhapur,145,50,70,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103.25
Kolhapur,150,50,70,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103.5
Kolhapur,100,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,105,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,110,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,115,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,120,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,125,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.75
Kolhapur,130,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113
Kolhapur,135,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.25
Kolhapur,140,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.5
Kolhapur,145,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.75
Kolhapur,150,55,75,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,114
Kolhapur,100,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.5
Kolhapur,105,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,110,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,115,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,120,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,125,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,130,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92
Kolhapur,135,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.25
Kolhapur,140,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.5
Kolhapur,145,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.75
Kolhapur,150,60,50,7,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,93
Kolhapur,100,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,99.75
Kolhapur,105,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100
Kolhapur,110,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.25
Kolhapur,115,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.5
Kolhapur,120,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.75
Kolhapur,125,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101
Kolhapur,130,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,135,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,140,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,145,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,150,40,55,7.5,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,100,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,110.25
Kolhapur,105,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,110.5
Kolhapur,110,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,110.75
Kolhapur,115,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111
Kolhapur,120,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.25
Kolhapur,125,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,130,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,135,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,140,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,145,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,150,45,60,6,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.75
Kolhapur,100,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,105,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,110,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,115,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,120,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,125,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92
Kolhapur,130,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.25
Kolhapur,135,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.5
Kolhapur,140,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.75
Kolhapur,145,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,93
Kolhapur,150,50,65,6.5,800,25,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,93.25
Kolhapur,100,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,105,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,110,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,115,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,120,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,125,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.5
Kolhapur,130,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.75
Kolhapur,135,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103
Kolhapur,140,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103.25
Kolhapur,145,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103.5
Kolhapur,150,55,70,7,900,30,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103.75
Kolhapur,100,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,105,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,110,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,115,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,120,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.75
Kolhapur,125,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113
Kolhapur,130,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.25
Kolhapur,135,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.5
Kolhapur,140,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,113.75
Kolhapur,145,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,114
Kolhapur,150,60,75,7.5,1000,35,Cotton,Magnesium Sulphate,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,114.25
Kolhapur,100,60,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90
Kolhapur,105,60,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.25
Kolhapur,110,60,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.5
Kolhapur,115,60,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,120,60,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,100,65,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.5
Kolhapur,105,65,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.75
Kolhapur,110,65,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101
Kolhapur,115,65,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,120,65,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,100,70,50,7,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111
Kolhapur,105,70,50,7,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.25
Kolhapur,110,70,50,7,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,115,70,50,7,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,120,70,50,7,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,100,75,55,7.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,105,75,55,7.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,110,75,55,7.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92
Kolhapur,115,75,55,7.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.25
Kolhapur,120,75,55,7.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.5
Kolhapur,100,80,60,6,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,105,80,60,6,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,110,80,60,6,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.5
Kolhapur,115,80,60,6,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.75
Kolhapur,120,80,60,6,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,103
Kolhapur,100,60,65,6.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.25
Kolhapur,105,60,65,6.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,110,60,65,6.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,115,60,65,6.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,120,60,65,6.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,100,65,40,7,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.25
Kolhapur,105,65,40,7,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.5
Kolhapur,110,65,40,7,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,115,65,40,7,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,120,65,40,7,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,100,70,45,7.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,100.75
Kolhapur,105,70,45,7.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101
Kolhapur,110,70,45,7.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,115,70,45,7.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,120,70,45,7.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,100,75,50,6,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.25
Kolhapur,105,75,50,6,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,110,75,50,6,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,115,75,50,6,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,120,75,50,6,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,100,80,55,6.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,105,80,55,6.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92
Kolhapur,110,80,55,6.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.25
Kolhapur,115,80,55,6.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.5
Kolhapur,120,80,55,6.5,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92.75
Kolhapur,100,60,60,7,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101
Kolhapur,105,60,60,7,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,110,60,60,7,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,115,60,60,7,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,120,60,60,7,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,100,65,65,7.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,105,65,65,7.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,110,65,65,7.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,115,65,65,7.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,120,65,65,7.5,1000,35,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,100,70,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.5
Kolhapur,105,70,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,110,70,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,115,70,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,120,70,40,6,800,25,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,100,75,45,6.5,900,30,Cotton,12:32:16 NPK,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101
Kolhapur,105,75,45,6.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,110,75,45,6.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,115,75,45,6.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,120,75,45,6.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,100,80,50,7,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,105,80,50,7,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,110,80,50,7,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,115,80,50,7,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,120,80,50,7,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,100,60,55,7.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,105,60,55,7.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,110,60,55,7.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,115,60,55,7.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,120,60,55,7.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,100,65,60,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,105,65,60,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,110,65,60,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,115,65,60,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,120,65,60,6,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,100,70,65,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.75
Kolhapur,105,70,65,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,110,70,65,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,115,70,65,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,120,70,65,6.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.75
Kolhapur,100,75,40,7,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,90.75
Kolhapur,105,75,40,7,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,110,75,40,7,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,115,75,40,7,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,120,75,40,7,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,100,80,45,7.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.25
Kolhapur,105,80,45,7.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,110,80,45,7.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,115,80,45,7.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,120,80,45,7.5,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,100,60,50,6,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,110.5
Kolhapur,105,60,50,6,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,110.75
Kolhapur,110,60,50,6,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111
Kolhapur,115,60,50,6,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.25
Kolhapur,120,60,50,6,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,111.5
Kolhapur,100,65,55,6.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91
Kolhapur,105,65,55,6.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.25
Kolhapur,110,65,55,6.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.5
Kolhapur,115,65,55,6.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,91.75
Kolhapur,120,65,55,6.5,800,25,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,92
Kolhapur,100,70,60,7,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.5
Kolhapur,105,70,60,7,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,101.75
Kolhapur,110,70,60,7,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102
Kolhapur,115,70,60,7,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.25
Kolhapur,120,70,60,7,900,30,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,102.5
Kolhapur,100,75,65,7.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112
Kolhapur,105,75,65,7.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.25
Kolhapur,110,75,65,7.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.5
Kolhapur,115,75,65,7.5,1000,35,Cotton,DAP,Red,https://www.youtube.com/live/vX-DfTU-KbE?feature=share,112.75
